id	topic	score	text
637671120833916928	juventus	0	Roma and Juventus meet in a blockbuster Serie A clash tomorrow and here's a look at the odds http://t.co/2Z6TNRwEV9 http://t.co/6dLLWDVAQz
640896835234701312	amazon prime	1	The new episode will be up on Friday but you can prepare by watching @Madonna dry her pits for free on Amazon Prime. http://t.co/PqzgM739gp
630381158677614592	grateful dead	1	Remembering the Grateful Dead's Jerry Garcia on the 20th Anniversary of His Death http://t.co/lzrqIFmshA http://t.co/mAvX0eyisW
624746080446599168	michelle obama	-1	Yesterday was National Hot Dog Day . . . Or as Michelle Obama called it:  Thursday.
637634209268527104	nokia	0	Church is tomorrow &amp; I hope that I will be forced to use a Windows Nokia phone for a week! Who are you bringing to church tomorrow? #Inspire
639906464614739972	madonna	1	On September 4 1993, Madonna's fifth single taken from her Erotica album, Rain, moved to #17 on the Billboard Hot... http://t.co/dpavJ8zYwW
634043644832563200	rick perry	0	Why not give Rick Perry a look?  He is a Christian conservative with a proven record of 12th largest economy world. https://t.co/sNlXucsjly
629375147116343297	lexus	1	Lexus may have brought us into the next #transportation era with the new Lexus slide- a flying #Hoverboard https://t.co/EPhnfvKalK
633183008930009088	angela merkel	0	Migration the real European crisis - Angela Merkel https://t.co/9Z5Y9kEyVk
641284990345416704	chelsea	0	Kanye West may not be our next POTUS, but regardless of whether he lands in the White House or not, Chelsea... http://t.co/vUlgpe2ukA
640447130906296320	hannibal	0	@T4RD1S nah it was there for a few years. Breaking bad, first couple of seasons of GoT, Hannibal, mad men, 1st season of true detective, 1st
638979865484595201	nokia	2	Happy 15th to the Nokia 3310! The best phone ever! :3
631964211145347072	game of thrones	0	Tell us what #GoToHexIsLike and it may be read on our Podcast!!!   (Ex. #GoToHexIsLike Game of Thrones, but replace the Dragons with Dicks)
636806483309633536	galaxy note	1	Samsung may soon be launching a revolutionary new device - the Galaxy Note 5 #FMEA edition - http://t.co/3Wpgpolp1K
632638002322382848	jurassic park	2	Jurassic Park may just be my favorite arrangement of all time. And John Williams may just be my favorite composer of all time.
641656816846405632	apple	1	Apple announcement event just starting... http://t.co/0nL7gTzYmb #apple
629823099148607488	grateful dead	1	Uncle John's Band by Grateful Dead is #nowplaying in The Sun, Lancaster.  Download it now at http://t.co/SPHVzkGSTu
637326787446472704	jeb bush	-1	Jeb Bush's ad blitz begins Sept 15th in the early primary states. http://t.co/hKBjJ3fTcV No poll movement by October? Donors might squirm.
640654714070282240	arsenal	-1	"Arsene Wenger admits Arsenal must be ""more realistic"" about their Premier League title chances after losing 2-1 at Swansea City on Sunday."
629460810813693952	monsanto	0	Sad to say about the big promoter of Monsanto is ahead https://t.co/RuNhgcIx5n
641642814632124416	ios	1	ATTN: Beginning Oct 1st, Munzee 3.0 will be the only app available for iOS and Android. Also, 3.0.1 is in review and includes bug fixes.
621539340498391041	amazon prime day	0	Why was Amazon Prime Day on the 15th? That's not a prime number. Should have been the 17th #Math
641434643842101248	ipod	0	@alex32johnson idk I just wanted to make convo since my phone is kinda ruined because pool and I'm using like a 3rd generation iPod lol so
637711263360000000	juventus	0	@_slam Roma play Juventus tomorrow in Rome. If you don't go then @DVG384 and I will never talk to you again.
624377467214540800	conor mcgregor	0	.@ufc fans: we're talking to Conor McGregor @TheNotoriousMMA tomorrow - what do you wanna know?
640694378307031041	messi	0	Luiz Adriano (Shakhtar) scores his 5th goal of the evening and equals Messi's record of most goals by a single player in a UCL match
641433878973054976	justin	0	@sassygaycallie I'll share 1st. I don't care for c-Lud because of her weird crush on Justin and how sorority girl she comes across. Ur turn!
641306545486209028	chelsea	2	@kraftcanada thanks Chelsea, I have all the info I need. Have a great Tuesday!
636397007188328448	jurassic world	1	Someone go see Jurassic World with me tomorrow. You pick the time. Going to Colonnade. http://t.co/52uimAaH2m
641663313756073988	apple	1	Apple's new model of watchOS 2 is going to be available on September 16 in 24 countries except India http://t.co/fvBHA7YYrg
629013257509052416	bobby jindal	0	Fox News' has announced their selections for the 1st GOP debate.  Rick Santorum, Rick Perry, Bobby Jindal, Carly... http://t.co/lyxJGnR8bd
622187443261865984	digi	1	@omaha_magc0n @DigiTour I'm gonna dm you the user and password for the snapchat account and you just post on it tomorrow at digi
639446485260566530	apple watch	0	Is it true? Is it true? Apple Watch's here? (Para namang may balak ako bumili hahahaha)
636163766091186176	minecraft	2	Reserve your spot for our next Party Camp! Programming &amp; video creation with Minecraft! Starting Aug 31, grades 1-3 http://t.co/Yp7PVGmmyL
631089371626606593	apple watch	1	Leaked iPhone 6s parts show stronger, thicker case (bid adieu to Bendgate), may be using the same aluminum alloy as Apple Watch.
641366810193883136	messi	1	Messi will now attempt to break Telmo Zarra's record on 22 November when Barcelona face Sevilla at the Camp Nou
641643922549288960	pope	0	@PopeLeoXII The theologians of the Church teach that the See may be vacant at the death or resignation of a Pope until a new one is elected.
641352376838844416	kerry	0	Want to see the Dubs play(beat) Kerry in the all Ireland final Sunday week but have no ticket ?   We are raffling... http://t.co/T8Tkk2N5pD
635902209285357569	snoop dogg	1	Snoop Dogg  was one of the stars to support Matt Barnes charity football game in LA on Sunday https://t.co/HPdzhk8zZh
641587559580217344	harper	0	Harper doesn't want to see you leave unless you're stretchered off. #brutal  https://t.co/EKEi9TOC4A
638599370590527488	barca	1	@halamufc @swagattt @joelsimondsouza Personally I think Utd should just tell Madrid, the deal is gone and then in January sell DDG to Barca
641468264413945856	amazon	0	"there and I added quite a few items to my ""Wish List"" that they have on Amazon for items I may wanna purchase in the future)and earlier"
641478640891379712	netflix	0	@meeegnw omg I can't believe they would make another one after how terrible the 2nd one was.. Is it on Netflix?
641302879790198785	donald trump	-1	tom brady supports Donald trump. Therefore he's gonna throw 4 pics and pull his hamstring on Thursday night.
640428065835876352	barca	1	Fifa sunday! @LezzD PSG or Barca all the way @goitsemakwati
637626776991178752	juventus	1	https://t.co/86ThfnhgBK Rudi Garcia insists Roma must come flying out of the blocks when they take on Juventus tomorrow. #RomaJuve @asroma
638483514850193408	barca	0	Madrid and Barca run the La Liga, not a chance DDG won't be a Madrid player by tomorrow.
631667602390061058	galaxy note	1	Samsung Unpacked 13 August: Where to watch live stream of Galaxy Note 5 launch: How to watch the live video st... http://t.co/wFlS65QXsA
641649622516043776	labor day	1	It may be past Labor Day, but our new participant t-shirt celebrates an endless summer here in the Ocean State.... http://t.co/e4xuK2sEiA
638548603095527428	federer	1	How to watch Federer and Murray on Tuesday at the 2015 US Open: Roger Federer will begin his 2015 US Open on T... http://t.co/GlxQkdiJZN
641244239326806017	arsenal	0	I still call Arsenal's old ground Highbury. Like chuff am I going to call it anything other than the Millennium https://t.co/bB7L5nZeF6
641581532709285889	iphone	1	@TechJohnson I can't wait. I need a new phone! And since #Samsung has abandoned the UK market, I'll be ordering an iPhone this Friday
625009089722974208	magic mike xxl	1	May or may not be going to see Magic Mike XXL for the second time tonight &gt;.&gt; #noshame
630801838544031744	amazon prime	2	@TADAMZZ Those are some big words, I'm hyped. I'm getting it tomorrow, Amazon Prime is a beautiful thing.
627979005317091328	magic mike xxl	1	Busy week. Tues - Love and Information @SydneyTheatreCo, Wed - Ghost Stories @SydOperaHouse, Thurs - Matilda, and tonight MAGIC MIKE XXL!
628191930967564288	google+	1	New mobile number coming Wednesday. DM me for the number or get me on Google+ at https://t.co/SauTPGZolm
638751458096189440	jay-z	2	Also the correct Top 5 is Eminem, Jay-Z, 2Pac, The Notorious B.I.G., and Ice Cube in that order with Big Pun as the 6th man
633290864400273408	conor mcgregor	0	Going to the Conor McGregor vs Jose Aldo UFC fight on December 12, who wants to go??
638542106303311872	bentley	1	Can it just be Thursday? I need football and Bentley!
641243487220985856	chelsea	0	#ACFFiorentina #ForzaViola Fiorentina want to sign Chelsea defender in January #SerieA #Viola http://t.co/m0al1v5hPP
640039182694420480	chris brown	2	@TiaaBrown_ I noticed that you love Chris Brown &amp; I saw that you gone meet him tomorrow so take pics like this! Lol https://t.co/MTOjeEfZkZ
640980587961053184	bernie sanders	2	http://t.co/LBKnH1IhXP May I tell you why it's important to vote for Bernie Sanders TO KEEP MOVING FORWARD? ~ http://t.co/pZX6YZRtch
641591561420185600	harry potter	1	https://t.co/Haakgrb270 Sunday talking about Shakespeare class at Oxford U. Go, Bard! Here is hall from Harry Potter http://t.co/0HMRS3KS3H
625848302597091328	galaxy note	0	Expect Samsung to announce the Galaxy Note 5 on Aug 13 http://t.co/BwqmvPyEhT for @IBTimes
641271048818724865	bbc	0	VIDEO: Fury as lion killer returns to work: There were angry scenes in Minnesota on Tuesday as the US de... http://t.co/5DS4WYcVpy (BBC)
639997864404484096	bernie sanders	0	So Bernie Sanders has the same birthday as me.  https://t.co/2SbcdWXjgL
624012076281909248	michelle obama	0	The only time Michelle Obama would lower the flags on her property is if they were blocking the sun while she was sunbathing. #Chattanooga
639171590501105664	batman	1	@Spooky23 @GaffneyVLC @jimboflanbo75 may get this but still gotta finish Batman (brilliant game) and just picked up Mad Max on the cheap.
639056916564570113	juventus	0	Arsenal couldnt get the 4th choice striker Juventus had  This is Arsene Wenger
637452274655211520	ac/dc	1	It's Friday night, at home sipping on some Crown Royal Whisky, listening to AC/DC, talking and tweeting with friends.   Life is good!
639704227732844544	kerry	0	The Chinese are very concerned about Kerry's remarks. They will probably ask FIJI for military assistance.... https://t.co/YQCLQpIayZ
637705438100746240	barca	1	Let's go Barca 1 goal before the 1st half ends.
641124202729213952	bentley	1	Beautiful Bouquet with our Beautiful Bentley #bride #groom #wedding #wednesday #weddingcars #love   #Repost... http://t.co/uN7Iwoeb2d
641446659440910336	batman	1	Alright - early to bed tonight. Hope you guys will take a look at Batman #44 tomorrow if you can - thanks!
639840732547710976	google+	-1	Haven't logged in to Google+ since last Sunday and I'm almost hesitant to do so now... what do you think, is it worth it? ;-)
640587183208931328	eric church	2	Floatin soaking up some sun n some Eric church. Can it get any better than this?
641005936857976832	chelsea	1	I'm sat alone watching made in chelsea LA and I'm happy with the man I've become
640226129991741440	bernie sanders	2	@nevona @BernieSanders I love Bernie Sanders, it's great you're spending your Saturday for his campaign.
635249738506305536	ric flair	1	I hope Ric Flair prevents John Cena from getting his 16th title. Wwe write that into the script @TripleH @StephMcMahon
639663874535329793	scotus	0	Maybe this judge is on to something..unintended consequences to make SCOTUS listen https://t.co/MnJAX4eKpO
626949874185932800	jay-z	0	Jay-Z may bail out of Tidal investment: Jay-Z has significantly funded the ambitious streaming platform, howev... http://t.co/BP2rl3JOWQ
629378968135692288	digi	0	@Alex61158 gonna pre order. But I don't know if I should get Digi. Or Pys. Copies or where to get it. Because it may depend
633656403689930752	ibm	1	Photo: wtvox: IBM Will Invest $3 Billion For A New Internet of Things Unit: IBM on Tuesday said that it... http://t.co/DoMXSHVth7
620106405454807040	conor mcgregor	1	MMA: Conor McGregor recovers from a number of takedowns, stuns Chad Mendes with big left hand late 2nd round
640310339788140544	beyonce	1	@MsHeatherBeaver I feel like you'd rate this one a close 2nd to them doing the Beyonce mix.  https://t.co/kSQss0fUor
641595844009988097	iphone	1	Business Insider: RUMOUR: Siri may always be ready to respond to your voice on the next iPhone (AAPL): Apple t... http://t.co/NtqPBIlAby
